2021-06-28-08:41:04.478  1 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Lookup Returning default value True for EnableLogging setting
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableMeetingAddin in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableMeetingAddin changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.View.Ribbon.RibbonView Settings_Changed Setting changed
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.View.Ribbon.RibbonView InvalidateRibbonElements Invalidating 18 elements
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnablePstn in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnablePstn changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableSso in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableSso changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.View.Ribbon.RibbonView Settings_Changed Setting changed
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.View.Ribbon.RibbonView InvalidateRibbonElements Invalidating 18 elements
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableMeetingAddinPrefetch in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableMeetingAddinPrefetch changed. Firing change event
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableDelegateMeetingPrefetch is null
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting MeetingAddinCacheExpiryInDays in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed MeetingAddinCacheExpiryInDays changed. Firing change event
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for MeetingAddinDelegateCacheExpiryInDays is null
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting MeetingAddinCacheInitTimerInSeconds in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed MeetingAddinCacheInitTimerInSeconds changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting MeetingAddinCacheMinimumCreatedTime in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed MeetingAddinCacheMinimumCreatedTime changed. Firing change event
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableSkipSchedulerForMeetingOccurrenceUpdate is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableTeamsAndOrganizerAccountTenantComparison is null
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableTelemetryUsingMsoAriaTelemetry in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableTelemetryUsingMsoAriaTelemetry changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableCustomAddinVersionInTelemetry in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableCustomAddinVersionInTelemetry changed. Firing change event
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableTelemetryContextFix is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableConcurrentTaskManagerTelemetry is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableMeetingRefreshOnParticipantUpdate is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableMeetingRefreshTelemetry is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableStructuredMeetingDialog is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableConcurrencyTaskManagerForRecipientUpdate is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableAsyncParticipantUpdate is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableSkipStructuredMeetingDialogForUpdate is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableApiSimulationForMTParticipantCount is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for StructuredMeetingMemberCountThreshold is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for StructuredMeetingDlCountThreshold is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for StructuredMeetingDialogMeetingRefreshDelay is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableStructuredMeetingDialogDynamicResize is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableStructuredMeetingDialogButtonEllipsis is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableStructuredMeetingDialogRTLOverride is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableStructuredMeetingDialogMessageBoxFont is null
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableMeetingModelRefreshAfterMeetingOptionsClose is null
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableCustomConnectionLimit in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableCustomConnectionLimit changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting CustomConnectionLimit in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed CustomConnectionLimit changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting OwnerResolutionModes in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed OwnerResolutionModes changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting CheckCalendarPermissionsForScheduling in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed CheckCalendarPermissionsForScheduling changed. Firing change event
2021-06-28-08:41:05.656  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for DelegateMeetingCacheBaseLocation is null
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableAsyncMeetingCancel in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableAsyncMeetingCancel changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableAsyncMeetingUpdate in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableAsyncMeetingUpdate changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting ReportAccurateLoadTime in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed ReportAccurateLoadTime changed. Firing change event
2021-06-28-08:41:05.656  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Lookup Returning default value 60 for AccurateLoadTimeReporterTimerInterval setting
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting AccurateLoadTimeReporterTimerInterval in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed AccurateLoadTimeReporterTimerInterval changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting MaxOutlookEventsToRead in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed MaxOutlookEventsToRead changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableJoinFromAddin in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableJoinFromAddin changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnsureJoinUrlEncoded in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnsureJoinUrlEncoded changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableOnBehalfOfScheduling in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableOnBehalfOfScheduling changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting CheckDelegatePermissionsForScheduling in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed CheckDelegatePermissionsForScheduling changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting ReleaseComObjects in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed ReleaseComObjects changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting BypassBrowserForJoin in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed BypassBrowserForJoin changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting TeamsClientProtocolHandler in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed TeamsClientProtocolHandler changed. Firing change event
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableStampingPstnProperties is null
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting BlockSchedulingTeamsMeetingOnSfbMeeting in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed BlockSchedulingTeamsMeetingOnSfbMeeting changed. Firing change event
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for BlockSfbToTeamsMeetingConversionInNotOutlook2016 is null
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting RenewExpiredCachedMeetings in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed RenewExpiredCachedMeetings changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting CacheRenewalStartTimeBeforeExpiry in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed CacheRenewalStartTimeBeforeExpiry changed. Firing change event
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for DelegateCacheRenewInHoursBeforeExpiry is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for DelegateMeetingCacheMinCreateTime is null
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableTeamsMeetingForSipDevices in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableTeamsMeetingForSipDevices changed. Firing change event
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableTeamsMeetingForVtcConfRoomDevices in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableTeamsMeetingForVtcConfRoomDevices changed. Firing change event
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableEmailAddressThroughPropertyAccessor is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableBlockingSendMeetingOperation is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableBlockingBasedOnSchedulerServiceException is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableBlockingBasedOnHttpRequestException is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableBlockingBasedOnOAuthException is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableBlockingBasedOnServerError is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableBlockingBasedOnSslError is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableBlockingBasedOnGenericError is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableBlockingBasedOnWebException is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableBlockingBasedOnNetworkError is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableAdmissionTypeInMeetingRequest is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableOutlookNativeUX is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableSkypeToTeamsMeetingConversion is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableTeamsAccountComparison is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableGetUserIdFromSettingsFile is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for ShowWarningOnTeamsAccountComparisionFail is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableSkypeCallDetailsMatchingByMAPIProperty is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for Adal2Authority is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for Adal2ClientID is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for Adal2RedirectUri is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableOnBehalfofV2 is null
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnablePatchForBroadcast in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnablePatchForBroadcast changed. Firing change event
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for DefaultThreadRoleBroadcast is null
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableUpdateMeetingPatchAPI in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableUpdateMeetingPatchAPI changed. Firing change event
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableSelectionChangeBackgroundInvalidate is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableStampingPstnProperties2 is null
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting SchedulerServiceUrl in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.667  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed SchedulerServiceUrl changed. Firing change event
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for AudienceUrl is null
2021-06-28-08:41:05.667  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for MiddleTierSettingsUrl is null
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for MiddleTierServiceUrl is null
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for MiddleTierSettingsUrl is null
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for GetTotalMemberCountsPath is null
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableUsingEndpointFromAuthService is null
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for FileCacheDirectory is null
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for ConfigCacheName is null
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EndpointOverrideExpirationDelay is null
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for MiddleTierAudienceUrl is null
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableTLS2ByDefault in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableTLS2ByDefault changed. Firing change event
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableStampingJoinUrlInMso in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableStampingJoinUrlInMso changed. Firing change event
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableJoinLauncherParameters is null
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableLobbyOptionsForAddin in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableLobbyOptionsForAddin changed. Firing change event
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableLobbyOptionsTestHook is null
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting AriaToken in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed AriaToken changed. Firing change event
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting AriaCollectorUrl in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed AriaCollectorUrl changed. Firing change event
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for RemoveMAPIPropertiesForConversion is null
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for EnableStructuredMeeting is null
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting MeetingUrlMismatch in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed MeetingUrlMismatch changed. Firing change event
2021-06-28-08:41:05.668  4 Warn Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Value for UpdateAutoAdmittersOnWindowOpen is null
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableDeserializationIssueFix in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.SettingsBase Container_Changed EnableDeserializationIssueFix changed. Firing change event
2021-06-28-08:41:05.668  4 Info Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer CheckForChanges Creating new setting EnableOfficeDataControls in Microsoft.Teams.MeetingAddin.Settings.TeamsSettingsJsonContainer
